 longitude	latitude	housing_median_age	total_rooms	total_bedrooms	population	households	median_income	median_house_value	ocean_proximity
-122.48	37.79	52	4683	1055	2246	975	4.1148	457800	NEAR BAy
-122.48	37.78	44	3371	794	1738	753	3.1653	335300	NEAR BAy
-122.49	37.78	32	3028	815	1704	718	3.2028	322900	NEAR BAy
-122.49	37.78	46	3304	792	1783	777	3.6148	352200	NEAR BAy
-122.48	37.79	52	1647	236	546	227	9.1881	500001	NEAR BAy
-122.49	37.79	52	3146	478	1143	455	6.1407	500001	NEAR BAy
-122.49	37.79	52	2488	281	805	295	10.7058	500001	NEAR BAy
-122.46	37.78	52	4140	984	2030	892	3.4236	376800	NEAR BAy
-122.46	37.78	52	2632	542	1364	544	3.4605	441700	NEAR BAy
-122.46	37.78	52	2051	552	1400	510	3.2396	375000	NEAR BAy
-122.46	37.78	52	3088	727	1636	662	2.8553	360700	NEAR BAy
-122.46	37.77	52	3193	688	2099	681	3.9375	402900	NEAR BAy
-122.47	37.77	52	2241	443	1042	377	4.1635	398400	NEAR BAy
-122.47	37.78	52	2275	412	1166	424	4.0652	421300	NEAR BAy
-122.47	37.78	52	2169	522	1220	505	3.1989	446900	NEAR BAy
-122.47	37.78	52	2951	647	1448	591	3.1392	422400	NEAR BAy
-122.47	37.78	52	3021	569	1479	514	4.0208	414600	NEAR BAy
-122.47	37.78	52	2042	378	1153	408	4.1856	404700	NEAR BAy
-122.47	37.77	52	3143	635	1350	623	3.8571	366700	NEAR BAy
-122.48	37.78	52	3047	641	1427	620	3.4883	337200	NEAR BAy
-122.48	37.78	52	2666	515	1362	494	4.218	393800	NEAR BAy
-122.48	37.77	52	2556	595	1202	568	3.8899	348500	NEAR BAy
-122.48	37.78	50	2159	437	1111	417	3.5588	346400	NEAR BAy
-122.48	37.78	52	2910	611	1508	515	3.5865	311400	NEAR BAy
-122.49	37.78	47	2695	643	1505	644	3.0877	329100	NEAR BAy
-122.49	37.78	52	3440	722	1663	665	3.0278	356300	NEAR BAy
-122.49	37.77	52	2342	458	1170	458	3.7036	369200	NEAR BAy
-122.5	37.77	52	2433	454	1070	420	4.125	359500	NEAR BAy
-122.49	37.78	52	2050	439	1109	437	2.6719	318500	NEAR BAy
-122.49	37.78	42	2723	579	1419	519	3.6429	328400	NEAR BAy
-122.49	37.78	49	2176	441	1040	448	4.2414	500001	NEAR BAy
-122.5	37.78	50	1922	427	1049	443	3.5833	348500	NEAR BAy
-122.5	37.77	52	1769	414	1032	380	3.9954	324700	NEAR BAy
-122.5	37.77	52	2299	441	1252	415	5.0562	336700	NEAR BAy
-122.5	37.77	52	2739	569	1312	531	3.5833	322900	NEAR BAy
-122.5	37.78	46	2646	607	1418	563	3.7167	332800	NEAR BAy
-122.51	37.78	45	2564	499	1056	460	4.7328	351100	NEAR BAy
-122.51	37.78	47	2496	494	1201	454	4.0353	342200	NEAR BAy
-122.47	37.81	45	6927	1258	4715	1165	3.4051	500001	NEAR BAy
-122.5	37.79	52	8	1	13	1	15.0001	500001	NEAR BAy
-122.42	37.72	42	4219	1125	3549	993	1.2387	212800	NEAR BAy
-122.36	37.72	10	479	125	355	108	2.7083	180400	NEAR BAy
-122.39	37.74	52	126	24	37	27	10.2264	225000	NEAR BAy
-122.4	37.75	26	54	9	23	9	6.1359	225000	NEAR BAy
-122.38	37.71	47	1088	190	558	166	4.2708	207100	NEAR BAy
-122.4	37.71	47	1649	328	1183	356	3.3625	223700	NEAR BAy
-122.4	37.68	36	3595	815	1649	755	3.3816	253400	NEAR BAy
-122.4	37.68	41	2267	486	1045	459	4.1146	272200	NEAR BAy
-122.32	37.69	48	592	122	340	143	5.966	315200	NEAR BAy
-122.41	37.7	23	1817	400	1376	382	2.4113	214200	NEAR BAy
-122.42	37.71	44	2080	489	1781	478	3.6827	215300	NEAR BAy
-122.43	37.71	24	4299	857	2249	788	4.6098	290400	NEAR BAy
-122.43	37.7	19	1733	354	959	348	4.7708	281700	NEAR BAy
-122.31	37.6	34	3225	726	1958	656	3.6811	273000	NEAR BAy
-122.31	37.58	44	1990	442	1141	424	3.9696	258300	NEAR BAy
-122.3	37.57	36	1973	352	1169	370	5.033	270900	NEAR BAy
-122.3	37.57	36	2406	436	1189	403	4.7917	276100	NEAR BAy
-122.29	37.56	34	1693	281	846	291	5.3683	339400	NEAR BAy
-122.29	37.56	36	805	140	445	139	5.8221	289400	NEAR BAy
-122.29	37.56	12	6474	1467	2516	1390	5.0353	305800	NEAR BAy
-122.26	37.55	17	4576	814	1941	807	5.9572	443800	NEAR BAy
-122.26	37.55	17	1321	425	683	408	4.7045	500001	NEAR BAy
-122.27	37.55	16	4789	816	1840	763	6.7474	338200	NEAR BAy
-122.26	37.54	16	2118	333	770	318	7.2477	376000	NEAR BAy
-122.27	37.55	15	1958	282	811	284	8.1221	483300	NEAR BAy
-122.28	37.55	17	4199	629	2020	630	6.1228	375700	NEAR BAy
-122.27	37.56	17	3211	847	1553	812	4.9434	292100	NEAR BAy
-122.27	37.56	5	4921	1179	1810	1073	5.6936	322200	NEAR BAy
-122.26	37.54	13	1422	295	395	195	5.3247	327800	NEAR BAy
-122.26	37.54	5	3264	442	1607	453	9.1415	500001	NEAR BAy
-122.26	37.54	5	1649	388	779	376	6.9635	417300	NEAR BAy
-122.27	37.54	5	2140	420	990	394	6.035	438800	NEAR BAy
-122.27	37.54	16	3913	565	1752	557	7.3644	419700	NEAR BAy
-122.27	37.54	15	2126	310	905	306	8.9083	500001	NEAR BAy
-122.26	37.56	23	7283	1342	3399	1298	5.6683	391000	NEAR BAy
-122.26	37.57	23	7995	1254	3484	1198	6.5948	404000	NEAR BAy
-122.25	37.56	19	7976	1406	3437	1338	5.6396	430300	NEAR BAy
-122.21	37.48	39	1535	340	1204	370	2.8482	247200	NEAR BAy
-122.21	37.49	24	2528	947	2437	861	2.2746	225000	NEAR BAy
-122.24	37.55	3	6164	1175	2198	975	6.7413	435900	NEAR BAy
-122.25	37.53	16	4428	664	1677	623	7.6864	422500	NEAR BAy
-122.26	37.53	4	5233	1109	1690	907	6.2007	311800	NEAR BAy
-122.25	37.52	14	1472	291	876	292	4.3594	366000	NEAR BAy
-122.21	37.52	18	2962	945	1639	851	2.7399	87500	NEAR BAy
-122.19	37.48	35	7067	1646	5380	1597	4.1776	265300	NEAR BAy
-122.21	37.48	20	505	216	326	216	2.9286	237500	NEAR BAy
-122.21	37.48	37	1326	335	1771	335	3.0147	218100	NEAR BAy
-122.2	37.48	32	640	166	991	160	1.9844	270000	NEAR BAy
-122.2	37.48	41	733	155	652	140	5.1654	233600	NEAR BAy
-122.2	37.48	30	1170	258	610	243	3.4427	263500	NEAR BAy
-122.19	37.48	45	886	165	492	173	4.2708	267000	NEAR BAy
-122.19	37.48	38	1300	269	608	292	4.5568	286900	NEAR BAy
-122.19	37.47	44	1371	263	589	301	4.8068	312300	NEAR BAy
-122.2	37.47	44	1927	332	846	362	4.2083	278200	NEAR BAy
-122.2	37.47	37	1053	266	939	267	3.1989	320800	NEAR BAy
-122.2	37.47	37	1403	369	1587	331	2.8258	232800	NEAR BAy
-122.18	37.46	40	2529	293	831	258	15.0001	500001	NEAR BAy
-122.2	37.47	40	2959	389	985	365	9.9025	500001	NEAR BAy
-122.18	37.47	37	2848	328	852	327	13.367	500001	NEAR BAy
-122.16	37.47	44	2581	437	1006	414	5.397	341700	NEAR BAy
-122.17	37.48	39	2427	401	1178	408	5.9629	352700	NEAR BAy
-122.16	37.47	33	3687	852	3091	852	2.6506	162600	NEAR BAy
-122.16	37.48	36	2238	479	1949	457	2.3769	157300	NEAR BAy
-122.14	37.5	46	30	4	13	5	15.0001	500001	NEAR BAy
-122.14	37.48	36	1210	236	981	239	4.0039	148900	NEAR BAy
-122.14	37.47	36	2081	412	1931	373	3.7917	160600	NEAR BAy
-122.12	37.48	36	880	177	795	188	3.8194	159400	NEAR BAy
-122.13	37.47	25	1630	353	1546	371	5.0893	173400	NEAR BAy
-122.13	37.46	37	1576	334	1385	323	2.5294	159400	NEAR BAy
-122.13	37.46	35	1321	300	1133	287	3.7312	159600	NEAR BAy
-122.12	37.45	38	1276	314	955	287	2.0096	155700	NEAR BAy
-122.13	37.46	31	2247	573	1711	511	3.2642	185600	NEAR BAy
-122.13	37.47	30	1480	294	1126	301	4.983	166700	NEAR BAy
-122.14	37.47	37	3373	815	2909	705	2.8868	156600	NEAR BAy
-122.15	37.47	37	1844	382	1634	417	2.7993	145500	NEAR BAy
-122.15	37.47	38	1560	301	1331	316	3.0521	151500	NEAR BAy
-122.15	37.46	30	4198	1244	2678	1147	3.6712	308600	NEAR BAy
-122.14	37.46	27	5580	2009	4165	1763	2.4375	189000	NEAR BAy
-122.15	37.47	39	1295	239	566	242	5.6407	326400	NEAR BAy
-122.15	37.46	42	1995	412	794	374	5.6234	379600	NEAR BAy
-122.16	37.46	45	2068	348	844	366	6.227	417800	NEAR BAy
-122.16	37.45	50	196	41	76	42	7.6129	412500	NEAR BAy
-122.16	37.46	32	2663	661	1403	733	4.2667	410200	NEAR BAy
-122.17	37.46	47	2312	332	1044	282	9.459	500001	NEAR BAy
-122.19	37.46	34	5419	1183	2002	1138	4.1985	500001	NEAR BAy
-122.17	37.45	33	1828	396	766	378	4.4531	500001	NEAR BAy
-122.17	37.45	35	1025	242	388	232	5.1995	500001	NEAR BAy
-122.18	37.45	43	2061	437	817	385	4.4688	460200	NEAR BAy
-122.18	37.45	37	5257	1360	2128	1264	4	394300	NEAR BAy
-122.2	37.35	17	3095	442	1173	424	13.2986	500001	NEAR BAy
-122.07	37.44	21	4599	986	2756	943	2.9817	225000	NEAR BAy
-122.06	37.38	20	4293	1272	2389	1210	4.2719	270800	NEAR BAy
-122.06	37.4	21	12855	3226	7273	3052	4.3351	267400	NEAR BAy
-122.06	37.39	26	18	4	8	4	3.75	375000	NEAR BAy
-122.06	37.39	22	1236	290	413	274	3.6875	40000	NEAR BAy
-122.06	37.38	20	3401	768	1497	747	4.2188	500001	NEAR BAy
-122.06	37.38	21	1798	399	837	410	5.6999	470000	NEAR BAy
-122.06	37.38	20	2976	766	1227	634	4.8625	262500	NEAR BAy
-122.07	37.39	19	1465	342	646	345	4.712	289300	NEAR BAy
-122.08	37.4	23	806	158	373	156	5.9291	284600	NEAR BAy
-122.07	37.4	16	3352	813	1440	729	3.7359	262500	NEAR BAy
-122.07	37.41	26	1184	225	815	218	5.7657	322300	NEAR BAy
-122.07	37.4	15	2940	910	943	711	4.359	192200	NEAR BAy
-122.08	37.4	19	3565	858	1639	744	4.1544	277000	NEAR BAy
-122.08	37.4	25	1750	341	999	319	5.806	308700	NEAR BAy
-122.08	37.41	20	1896	456	1069	436	4.6875	288900	NEAR BAy
-122.09	37.4	36	1575	379	1036	382	5.1408	264700	NEAR BAy
-122.1	37.41	33	6277	1274	3025	1211	5.4721	343300	NEAR BAy
-122.09	37.41	8	1480	414	856	445	2.8203	284100	NEAR BAy
-122.09	37.41	14	753	193	421	153	4.2463	266700	NEAR BAy
-122.09	37.41	18	1476	473	838	415	3.575	274000	NEAR BAy
-122.09	37.4	22	1489	436	662	470	3.5179	197200	NEAR BAy
-122.09	37.4	17	748	184	412	180	3.4375	290600	NEAR BAy
-122.09	37.42	23	4874	1251	2699	1163	3.8003	229800	NEAR BAy
-122.11	37.41	27	5110	1599	2764	1482	3.4198	351900	NEAR BAy
-122.09	37.4	26	3218	1021	2087	964	3.2875	182700	NEAR BAy
-122.1	37.4	27	3410	1156	2314	1086	3.4868	165600	NEAR BAy
-122.1	37.4	23	1755	508	1374	506	4.3077	293500	NEAR BAy
-122.1	37.4	19	1085	288	1009	305	3.9091	276000	NEAR BAy
-122.11	37.4	16	1994	489	1173	472	4.1875	266400	NEAR BAy
-122.11	37.4	15	255	63	138	74	4.6591	175000	NEAR BAy
-122.1	37.4	23	514	210	367	206	3.1736	181300	NEAR BAy
-122.08	37.4	52	766	203	448	196	2.5208	316700	NEAR BAy
-122.09	37.39	43	2065	535	1029	500	3.7318	327700	NEAR BAy
-122.09	37.39	30	1722	490	1057	517	3.725	261300	NEAR BAy
-122.09	37.4	24	3983	1126	2645	1072	3.6742	275000	NEAR BAy
-122.08	37.39	44	1498	430	848	400	2.8438	307100	NEAR BAy
-122.08	37.39	46	1115	248	543	248	3.2083	334300	NEAR BAy
-122.07	37.39	30	1695	480	932	447	3.5045	352500	NEAR BAy
-122.07	37.39	37	1169	239	589	249	5.0131	330300	NEAR BAy
-122.07	37.38	26	1272	306	562	284	4.5644	280200	NEAR BAy
-122.08	37.39	39	2210	483	1023	450	4.5833	342400	NEAR BAy
-122.1	37.39	31	1117	304	591	302	3.5909	353100	NEAR BAy
-122.1	37.39	36	1860	367	794	366	5.0871	354500	NEAR BAy
-122.09	37.39	34	1508	483	774	443	2.7279	365600	NEAR BAy
-122.09	37.39	36	1035	196	475	205	5.5385	359000	NEAR BAy
-122.09	37.38	34	1959	342	849	357	6.2884	414700	NEAR BAy
-122.09	37.38	36	2587	416	1055	410	6.1995	407200	NEAR BAy
-122.08	37.38	33	2771	659	1496	581	3.4042	353600	NEAR BAy
-122.08	37.38	36	857	156	448	168	5.0086	366700	NEAR BAy
-122.08	37.38	36	1199	198	485	199	5.0796	373400	NEAR BAy
-122.08	37.38	36	782	130	348	128	6.828	383900	NEAR BAy
-122.09	37.37	27	1269	186	464	182	6.8374	500001	NEAR BAy
-122.09	37.37	34	2165	355	776	339	5.2971	442100	NEAR BAy
-122.08	37.38	25	830	228	368	174	3.3917	342900	NEAR BAy
-122.07	37.37	22	3770	727	1657	762	4.8021	457500	NEAR BAy
-122.07	37.37	30	2937	407	1097	407	7.9813	473500	NEAR BAy
-122.08	37.36	31	2717	376	1001	381	9.281	500001	NEAR BAy
-122.09	37.36	37	1550	238	805	250	5.0222	500001	NEAR BAy
-122.09	37.36	37	2269	325	930	321	7.5274	500001	NEAR BAy
-122.08	37.36	28	2181	284	728	238	8.2266	500001	NEAR BAy
-122.08	37.35	35	1347	207	548	189	7.7068	500001	NEAR BAy
-122.08	37.35	33	2398	317	832	314	10.3591	500001	NEAR BAy
-122.1	37.38	37	4167	612	1577	597	7.5655	500001	NEAR BAy
-122.1	37.37	37	2511	354	945	348	8.3924	500001	NEAR BAy
-122.1	37.37	40	2224	354	929	345	8.1064	500001	NEAR BAy
-122.11	37.37	22	1477	195	520	187	10.3329	500001	NEAR BAy
-122.11	37.38	36	3598	500	1296	533	7.8177	500001	NEAR BAy
-122.11	37.38	22	3638	719	1329	650	5.0804	500001	NEAR BAy
-122.11	37.37	49	1068	190	410	171	7.2045	500001	NEAR BAy
-122.12	37.37	18	1617	231	555	222	8.9021	500001	NEAR BAy
-122.11	37.4	31	2836	490	1138	481	4.9519	500001	NEAR BAy
-122.11	37.39	36	1660	261	655	249	6.3967	500001	NEAR BAy
-122.1	37.39	35	2471	349	881	342	7.6229	500001	NEAR BAy
-122.12	37.4	31	2356	405	921	358	7.0245	500001	NEAR BAy
-122.12	37.39	34	3561	497	1336	501	8.9172	500001	NEAR BAy
-122.12	37.38	34	1443	218	504	200	8.4709	500001	NEAR BAy
-122.12	37.4	32	3514	473	1583	480	10.3894	500001	NEAR BAy
-122.13	37.4	29	6027	1195	2687	1171	5.1335	461200	NEAR BAy
-122.13	37.41	36	4787	900	2039	890	5.4063	440900	NEAR BAy
-122.14	37.41	35	2419	426	949	433	6.4588	437100	NEAR BAy
-122.14	37.42	46	206	44	134	51	4.15	265000	NEAR BAy
-122.13	37.42	36	3982	1045	2251	995	3.5364	314100	NEAR BAy
-122.12	37.41	33	2892	617	1250	581	5.3727	360900	NEAR BAy
-122.11	37.43	35	3584	535	1405	538	7.3023	451300	NEAR BAy
-122.11	37.43	35	3905	565	1562	553	7.313	463700	NEAR BAy
-122.11	37.42	32	3058	595	1267	540	6.4949	417800	NEAR BAy
-122.11	37.41	35	2712	428	1084	425	7.1382	443800	NEAR BAy
-122.11	37.41	33	1641	284	659	282	6.0884	432900	NEAR BAy
-122.12	37.42	35	2445	533	1187	519	5.2803	362100	NEAR BAy
-122.12	37.42	36	2607	551	1165	523	5.1524	373100	NEAR BAy
-122.13	37.43	40	3454	648	1498	647	5.2114	438400	NEAR BAy
-122.13	37.43	32	4398	878	1799	792	4.7375	431900	NEAR BAy
-122.12	37.43	36	3212	553	1455	574	6.46	425500	NEAR BAy
-122.12	37.44	33	2974	623	1435	588	5.485	406300	NEAR BAy
-122.13	37.44	42	2390	462	1146	468	6.3111	397400	NEAR BAy
-122.12	37.44	33	1509	303	748	268	4.875	373400	NEAR BAy
-122.11	37.44	35	2016	349	1023	376	5.6413	376600	NEAR BAy
-122.12	37.43	33	3262	668	1411	626	5.316	398100	NEAR BAy
-122.13	37.45	37	2295	332	933	332	6.7257	500001	NEAR BAy
-122.13	37.45	37	1287	197	510	206	7.9029	500001	NEAR BAy
-122.13	37.45	41	3233	540	1251	506	6.6354	500001	NEAR BAy
-122.13	37.44	43	3004	440	1088	427	9.1508	500001	NEAR BAy
-122.13	37.44	38	2835	447	1148	446	5.9277	446600	NEAR BAy
-122.15	37.46	39	906	109	353	112	10.3942	500001	NEAR BAy
-122.16	37.45	52	1135	219	441	200	7.5418	492000	NEAR BAy
-122.15	37.46	52	1803	257	683	259	10.9508	500001	NEAR BAy
-122.14	37.45	52	3841	537	1391	540	7.8647	500001	NEAR BAy
-122.15	37.45	52	2117	353	734	328	6.767	500001	NEAR BAy
-122.14	37.45	48	2074	297	700	279	8.7051	500001	NEAR BAy
-122.15	37.45	52	568	91	219	75	6.1575	500001	NEAR BAy
-122.16	37.45	19	2207	810	1304	775	2.1406	402500	NEAR BAy
-122.16	37.45	37	2926	874	1363	815	4.5987	356000	NEAR BAy
-122.16	37.44	34	2199	529	1193	532	4.2972	405900	NEAR BAy
-122.15	37.44	52	2063	320	774	309	7.2543	500001	NEAR BAy
-122.15	37.44	52	1400	217	522	227	4.9861	500001	NEAR BAy
-122.15	37.44	52	1945	293	708	275	6.1655	500001	NEAR BAy
-122.14	37.44	52	3117	468	1114	421	6.6756	500001	NEAR BAy
-122.14	37.43	52	1944	308	696	293	8.2664	500001	NEAR BAy
-122.14	37.43	52	1327	190	467	189	12.5902	500001	NEAR BAy
-122.14	37.43	52	1383	227	551	249	6.5829	500001	NEAR BAy
-122.15	37.43	47	2600	490	1149	465	5.0203	476300	NEAR BAy
-122.15	37.42	44	3558	839	1779	832	3.9243	404800	NEAR BAy
-122.14	37.43	18	2060	563	1144	600	4.0686	378600	NEAR BAy
-122.15	37.41	15	2577	360	979	364	10.476	500001	NEAR BAy
-122.15	37.41	29	473	103	359	87	7.0309	475000	NEAR BAy
-122.13	37.39	27	3385	427	1248	409	12.0372	500001	NEAR BAy
-122.12	37.37	37	1446	181	549	190	10.7355	500001	NEAR BAy
-122.11	37.36	34	1575	183	511	180	13.1867	500001	NEAR BAy
-122.13	37.37	30	2139	260	742	242	11.806	500001	NEAR BAy
-122.14	37.38	26	2859	343	951	336	10.4277	500001	NEAR BAy
-122.1	37.36	32	1433	199	498	201	9.3586	500001	NEAR BAy
-122.1	37.36	35	2063	266	676	252	8.5294	500001	NEAR BAy
-122.09	37.35	37	1795	285	791	261	7.5794	500001	NEAR BAy
-122.09	37.35	30	1502	186	501	180	10.0259	500001	NEAR BAy
-122.14	37.36	23	11294	1377	3840	1367	12.1387	500001	NEAR BAy
-122.15	37.35	23	3814	485	1344	464	12.9792	500001	NEAR BAy
-122.22	38.12	15	14125	2344	6456	2147	5.1014	179500	NEAR BAy
-122.19	38.13	5	7854	1446	4361	1395	4.9504	214800	NEAR BAy
-122.21	38.11	31	2766	604	1441	552	3.1768	131000	NEAR BAy
-122.21	38.11	35	2122	400	1189	408	3.0962	124600	NEAR BAy
-122.21	38.1	36	3018	557	1445	556	3.8029	129900	NEAR BAy
-122.22	38.11	43	1939	353	968	392	3.1848	112700	NEAR BAy
-122.22	38.1	38	931	181	566	207	3.0221	93300	NEAR BAy
-122.22	38.1	40	2549	478	1275	494	2.9469	111600	NEAR BAy
-122.22	38.1	44	2256	451	1057	426	3.1204	110800	NEAR BAy
-122.22	38.1	44	3013	563	1353	512	3.4559	111900	NEAR BAy
-122.22	38.09	47	2161	440	966	360	2.2734	88700	NEAR BAy
-122.21	38.09	37	4368	779	2083	741	3.8667	127000	NEAR BAy
-122.2	38.09	18	6860	1079	3205	1058	5.2957	171900	NEAR BAy
-122.22	38.08	37	4590	857	2920	832	3.436	94800	NEAR BAy
-122.22	38.07	4	15654	2394	7025	2168	5.8171	225200	NEAR BAy
-122.25	38.09	48	833	188	652	165	2.2417	87900	NEAR BAy
-122.23	38.09	26	4397	997	2539	965	2.4875	90000	NEAR BAy
-122.24	38.07	13	5451	1194	2957	1081	2.6098	162500	NEAR BAy
-122.26	38.1	24	1213	395	699	386	1.3007	94600	NEAR BAy
-122.26	38.1	30	3317	1058	1794	990	1.1835	133300	NEAR BAy
-122.25	38.1	52	248	86	173	69	2.3	109400	NEAR BAy
-122.25	38.1	52	1780	373	824	317	2.75	109900	NEAR BAy
-122.25	38.1	52	2315	556	1113	486	2.5042	147900	NEAR BAy
-122.25	38.1	52	1591	372	817	357	2.1411	97200	NEAR BAy
-122.23	38.1	46	4143	895	2240	847	2.4201	92800	NEAR BAy
-122.24	38.1	49	1851	356	849	307	2.9432	103500	NEAR BAy
-122.24	38.11	52	2050	492	1277	463	3.0507	107300	NEAR BAy
-122.24	38.11	42	1743	388	889	341	2.3241	99200	NEAR BAy
-122.23	38.1	47	1303	278	694	269	2.5969	92800	NEAR BAy
-122.23	38.12	49	2715	435	1006	429	4.2308	145800	NEAR BAy
-122.23	38.11	47	3007	524	1152	486	4	141500	NEAR BAy
-122.24	38.11	52	2111	310	772	323	4.775	148200	NEAR BAy
-122.23	38.13	29	5154	1084	2459	1019	3.2664	142900	NEAR BAy
-122.24	38.13	37	3223	564	1325	539	4.0938	126900	NEAR BAy
-122.24	38.12	39	2967	500	1243	523	4.2902	152400	NEAR BAy
-122.24	38.12	42	1625	255	578	243	4.0114	166900	NEAR BAy
-122.25	38.12	47	1339	298	794	286	2.5865	109800	NEAR BAy
-122.25	38.11	49	2365	504	1131	458	2.6133	103100	NEAR BAy
-122.25	38.11	52	2846	705	1519	620	2.1976	97900	NEAR BAy
-122.26	38.11	52	793	216	505	194	1.9667	93800	NEAR BAy
-122.26	38.11	52	1560	353	670	287	1.7411	98400	NEAR BAy
-122.26	38.11	52	2573	639	1238	529	2.6708	109700	NEAR BAy
-122.26	38.12	28	3102	734	1623	639	3.1025	103700	NEAR BAy
-122.27	38.12	45	4423	1001	2109	874	2.6937	111800	NEAR BAy
-122.27	38.12	42	5266	1167	3124	1025	2.7375	120000	NEAR BAy
-122.26	38.15	26	3699	671	2388	699	4.0515	121900	NEAR BAy
-122.26	38.14	34	963	159	392	176	4.0156	134700	NEAR BAy
-122.26	38.15	16	3921	727	2830	680	4.5053	123700	NEAR BAy
-122.32	38.12	12	5382	928	3928	921	5.3785	150600	NEAR BAy
-122.26	38.13	28	3072	790	1375	705	1.6368	91200	NEAR BAy
-122.24	38.14	15	8479	1759	5008	1646	3.724	131600	NEAR BAy
-122.24	38.15	10	6817	1188	4163	1135	4.4529	144100	NEAR BAy
-122.25	38.15	24	2917	543	1878	531	3.7014	123600	NEAR BAy
-122.23	38.15	33	1253	238	753	236	1.756	86400	NEAR BAy
-122.23	38.14	36	1412	260	792	268	2.3056	90400	NEAR BAy
-122.15	38.04	14	2804	587	1083	573	2.6466	168500	NEAR BAy
-122.16	38.05	52	1888	457	830	408	3.1373	185100	NEAR BAy
-122.16	38.05	34	2434	428	926	423	4.6776	208300	NEAR BAy
-122.19	38.07	20	3000	525	1207	491	4.6406	217500	NEAR BAy
-122.18	38.07	10	4976	849	2089	803	5.3288	201800	NEAR BAy
-122.17	38.07	15	2125	278	857	272	6.4599	219700	NEAR BAy
-122.16	38.07	14	6360	1236	2876	1127	4.5321	190300	NEAR BAy
-122.17	38.06	16	3515	626	1764	626	4.4397	187100	NEAR BAy
-122.15	38.06	10	3008	532	1381	522	5.3661	195800	NEAR BAy
-122.17	38.08	7	18392	2782	8276	2742	6.4232	229200	NEAR BAy
-122.2	38.1	5	9567	1729	4620	1580	4.4821	210000	NEAR BAy
-122.19	38.09	8	614	118	278	115	6.3735	166300	NEAR BAy
-122.14	38.05	27	3794	772	1756	724	3.2891	150600	NEAR BAy
-122.14	38.07	31	3401	616	1750	602	4.6761	143100	NEAR BAy
-122.11	38.09	11	673	145	318	137	2.3929	122500	NEAR BAy
-122.13	38.26	40	1538	255	669	263	3.3281	170200	NEAR BAy
-122.15	38.29	17	1625	239	703	224	6.5891	328800	NEAR BAy
-122.18	38.29	18	1953	265	658	270	8.0113	393000	NEAR BAy
-122.18	38.23	21	2475	341	812	308	7.2589	320400	NEAR BAy
-122.14	38.16	4	3273	495	1497	454	5.3345	176100	NEAR BAy
-122.18	38.17	7	4093	651	2228	646	5.2523	161300	NEAR BAy
-122.1	38.24	13	7367	1042	3193	983	5.3102	195000	NEAR BAy
-122.42	38.27	25	3282	566	1244	483	4.5313	308400	NEAR BAy
-122.49	38.22	33	1486	290	781	274	3.5647	251800	NEAR BAy
-122.45	38.3	24	1946	400	718	380	3.5507	257900	NEAR BAy
-122.42	38.31	18	1479	246	550	217	4.7356	333300	NEAR BAy
-122.46	38.29	21	2423	560	1098	503	2.364	173300	NEAR BAy
-122.46	38.29	35	1762	350	686	339	3.5982	271700	NEAR BAy
-122.45	38.28	20	3306	503	1374	460	5.7984	297600	NEAR BAy
-122.47	38.29	14	3732	846	1277	775	2.5658	208000	NEAR BAy
-122.45	38.27	25	5024	881	1994	838	4.2237	262300	NEAR BAy
-122.49	38.27	8	5092	988	1657	936	3.5625	213200	NEAR BAy
-122.51	38.17	8	5875	1115	2808	1029	3.6392	246300	NEAR BAy
